,Set Score,Game Score,Serving?,Point Score,% Win,Number of Instances,Points Elapsed,Y
5151,1-1,2-3,Returning,40-30,0.339702760085,471,5,1
5152,1-1,3-2,Serving,40-0,0.909810126582,632,3,3
5153,1-1,2-3,Returning,0-40,0.0901898734177,632,3,-3
5154,1-1,3-2,Serving,40-15,0.847854356307,769,4,2
5155,1-1,2-3,Returning,15-40,0.152145643693,769,4,-2
5156,1-1,3-2,Serving,40-30,0.809139784946,744,5,1
5157,1-1,2-3,Returning,30-40,0.190860215054,744,5,-1
5158,1-1,3-2,Serving,40-40,0.735381565907,1009,6,0
5159,1-1,2-3,Returning,40-40,0.264618434093,1009,6,0
5160,1-1,3-2,Serving,40-AD,0.595300261097,383,7,-1
5161,1-1,2-3,Returning,AD-40,0.404699738903,383,7,1
5162,1-1,3-2,Serving,AD-40,0.821086261981,626,7,1
5163,1-1,2-3,Returning,40-AD,0.178913738019,626,7,-1
5164,1-1,3-2,Serving,Start of Game,0.79302832244,2295,0,0
5165,1-1,2-3,Returning,Start of Game,0.20697167756,2295,0,0
5166,1-1,3-3,Serving,0-15,0.423688394277,1258,1,-1
5167,1-1,3-3,Returning,15-0,0.576311605723,1258,1,1
5168,1-1,3-3,Serving,0-30,0.31906614786,514,2,-2
5169,1-1,3-3,Returning,30-0,0.68093385214,514,2,2
5170,1-1,3-3,Serving,0-40,0.222748815166,211,3,-3
5171,1-1,3-3,Returning,40-0,0.777251184834,211,3,3
5172,1-1,3-3,Serving,15-0,0.554391217565,2004,1,1
5173,1-1,3-3,Returning,0-15,0.445608782435,2004,1,-1
5174,1-1,3-3,Serving,15-15,0.498332221481,1499,2,0
5175,1-1,3-3,Returning,15-15,0.501667778519,1499,2,0
5176,1-1,3-3,Serving,15-30,0.40252293578,872,3,-1
5177,1-1,3-3,Returning,30-15,0.59747706422,872,3,1
5178,1-1,3-3,Serving,15-40,0.28982300885,452,4,-2
5179,1-1,3-3,Returning,40-15,0.71017699115,452,4,2
5180,1-1,3-3,Serving,30-0,0.586869495596,1249,2,2
5181,1-1,3-3,Returning,0-30,0.413130504404,1249,2,-2
5182,1-1,3-3,Serving,30-15,0.552052785924,1364,3,1
5183,1-1,3-3,Returning,15-30,0.447947214076,1364,3,-1
5184,1-1,3-3,Serving,30-30,0.487992315082,1041,4,0
5185,1-1,3-3,Returning,30-30,0.512007684918,1041,4,0
5186,1-1,3-3,Serving,30-40,0.374442793462,673,5,-1
5187,1-1,3-3,Returning,40-30,0.625557206538,673,5,1
5188,1-1,3-3,Serving,40-0,0.60490797546,815,3,3
5189,1-1,3-3,Returning,0-40,0.39509202454,815,3,-3
5190,1-1,3-3,Serving,40-15,0.585197934596,1162,4,2
5191,1-1,3-3,Returning,15-40,0.414802065404,1162,4,-2
5192,1-1,3-3,Serving,40-30,0.557170542636,1032,5,1
5193,1-1,3-3,Returning,30-40,0.442829457364,1032,5,-1
5194,1-1,3-3,Serving,40-40,0.46397515528,1610,6,0
5195,1-1,3-3,Returning,40-40,0.53602484472,1610,6,0
5196,1-1,3-3,Serving,40-AD,0.3472,625,7,-1
5197,1-1,3-3,Returning,AD-40,0.6528,625,7,1
5198,1-1,3-3,Serving,AD-40,0.53807106599,985,7,1
5199,1-1,3-3,Returning,40-AD,0.46192893401,985,7,-1
5200,1-1,3-3,Serving,Start of Game,0.503985285101,3262,0,0
5201,1-1,3-3,Returning,Start of Game,0.496014714899,3262,0,0
5202,1-1,3-4,Serving,0-15,0.308905380334,1078,1,-1
5203,1-1,4-3,Returning,15-0,0.691094619666,1078,1,1
5204,1-1,3-4,Serving,0-30,0.215982721382,463,2,-2
5205,1-1,4-3,Returning,30-0,0.784017278618,463,2,2
5206,1-1,3-4,Serving,0-40,0.125,168,3,-3
5207,1-1,4-3,Returning,40-0,0.875,168,3,3
5208,1-1,3-4,Serving,15-0,0.43379501385,1805,1,1
5209,1-1,4-3,Returning,0-15,0.56620498615,1805,1,-1
5210,1-1,3-4,Serving,15-15,0.383043149129,1321,2,0
5211,1-1,4-3,Returning,15-15,0.616956850871,1321,2,0
5212,1-1,3-4,Serving,15-30,0.274336283186,791,3,-1
5213,1-1,4-3,Returning,30-15,0.725663716814,791,3,1
5214,1-1,3-4,Serving,15-40,0.16511627907,430,4,-2
5215,1-1,4-3,Returning,40-15,0.83488372093,430,4,2
5216,1-1,3-4,Serving,30-0,0.464058234759,1099,2,2
5217,1-1,4-3,Returning,0-30,0.535941765241,1099,2,-2
5218,1-1,3-4,Serving,30-15,0.42869057548,1199,3,1
5219,1-1,4-3,Returning,15-30,0.57130942452,1199,3,-1
5220,1-1,3-4,Serving,30-30,0.355718782791,953,4,0
5221,1-1,4-3,Returning,30-30,0.644281217209,953,4,0
5222,1-1,3-4,Serving,30-40,0.230514096186,603,5,-1
5223,1-1,4-3,Returning,40-30,0.769485903814,603,5,1
5224,1-1,3-4,Serving,40-0,0.502068965517,725,3,3
5225,1-1,4-3,Returning,0-40,0.497931034483,725,3,-3
5226,1-1,3-4,Serving,40-15,0.474947807933,958,4,2
5227,1-1,4-3,Returning,15-40,0.525052192067,958,4,-2
5228,1-1,3-4,Serving,40-30,0.437037037037,945,5,1
5229,1-1,4-3,Returning,30-40,0.562962962963,945,5,-1
5230,1-1,3-4,Serving,40-40,0.332363636364,1375,6,0
5231,1-1,4-3,Returning,40-40,0.667636363636,1375,6,0
5232,1-1,3-4,Serving,40-AD,0.205714285714,525,7,-1
5233,1-1,4-3,Returning,AD-40,0.794285714286,525,7,1
5234,1-1,3-4,Serving,AD-40,0.410588235294,850,7,1
5235,1-1,4-3,Returning,40-AD,0.589411764706,850,7,-1
5236,1-1,3-4,Serving,Start of Game,0.387096774194,2883,0,0
5237,1-1,4-3,Returning,Start of Game,0.612903225806,2883,0,0
5238,1-1,3-5,Serving,0-15,0.0504413619168,793,1,-1
5239,1-1,5-3,Returning,15-0,0.949558638083,793,1,1
5240,1-1,3-5,Serving,0-30,0.0406976744186,344,2,-2
5241,1-1,5-3,Returning,30-0,0.959302325581,344,2,2
5242,1-1,3-5,Serving,0-40,0.0125786163522,159,3,-3
5243,1-1,5-3,Returning,40-0,0.987421383648,159,3,3
5244,1-1,3-5,Serving,15-0,0.0917748917749,1155,1,1
5245,1-1,5-3,Returning,0-15,0.908225108225,1155,1,-1
5246,1-1,3-5,Serving,15-15,0.0673913043478,920,2,0
5247,1-1,5-3,Returning,15-15,0.932608695652,920,2,0
5248,1-1,3-5,Serving,15-30,0.0454545454545,594,3,-1
5249,1-1,5-3,Returning,30-15,0.954545454545,594,3,1
5250,1-1,3-5,Serving,15-40,0.0182926829268,328,4,-2
5251,1-1,5-3,Returning,40-15,0.981707317073,328,4,2
5252,1-1,3-5,Serving,30-0,0.102339181287,684,2,2
5253,1-1,5-3,Returning,0-30,0.897660818713,684,2,-2
5254,1-1,3-5,Serving,30-15,0.0893081761006,795,3,1
5255,1-1,5-3,Returning,15-30,0.910691823899,795,3,-1
5256,1-1,3-5,Serving,30-30,0.0651851851852,675,4,0
5257,1-1,5-3,Returning,30-30,0.934814814815,675,4,0
5258,1-1,3-5,Serving,30-40,0.0327510917031,458,5,-1
5259,1-1,5-3,Returning,40-30,0.967248908297,458,5,1
5260,1-1,3-5,Serving,40-0,0.115577889447,398,3,3
5261,1-1,5-3,Returning,0-40,0.884422110553,398,3,-3
5262,1-1,3-5,Serving,40-15,0.102310231023,606,4,2
5263,1-1,5-3,Returning,15-40,0.897689768977,606,4,-2
5264,1-1,3-5,Serving,40-30,0.0904836193448,641,5,1
5265,1-1,5-3,Returning,30-40,0.909516380655,641,5,-1
5266,1-1,3-5,Serving,40-40,0.06,1000,6,0
5267,1-1,5-3,Returning,40-40,0.94,1000,6,0
5268,1-1,3-5,Serving,40-AD,0.035175879397,398,7,-1
5269,1-1,5-3,Returning,AD-40,0.964824120603,398,7,1
5270,1-1,3-5,Serving,AD-40,0.0766666666667,600,7,1
5271,1-1,5-3,Returning,40-AD,0.923333333333,600,7,-1
5272,1-1,3-5,Serving,Start of Game,0.0749486652977,1948,0,0
5273,1-1,5-3,Returning,Start of Game,0.925051334702,1948,0,0
5274,1-1,4-0,Serving,0-15,0.96644295302,149,1,-1
5275,1-1,0-4,Returning,15-0,0.0335570469799,149,1,1
5276,1-1,4-0,Serving,0-30,0.933333333333,45,2,-2
5277,1-1,0-4,Returning,30-0,0.0666666666667,45,2,2
5278,1-1,4-0,Serving,0-40,0.875,16,3,-3
5279,1-1,0-4,Returning,40-0,0.125,16,3,3
5280,1-1,4-0,Serving,15-0,0.989561586639,479,1,1
5281,1-1,0-4,Returning,0-15,0.0104384133612,479,1,-1
5282,1-1,4-0,Serving,15-15,0.971698113208,212,2,0
5283,1-1,0-4,Returning,15-15,0.0283018867925,212,2,0
5284,1-1,4-0,Serving,15-30,0.949494949495,99,3,-1
5285,1-1,0-4,Returning,30-15,0.0505050505051,99,3,1
5286,1-1,4-0,Serving,15-40,0.875,48,4,-2
5287,1-1,0-4,Returning,40-15,0.125,48,4,2
5288,1-1,4-0,Serving,30-0,0.99730458221,371,2,2
5289,1-1,0-4,Returning,0-30,0.00269541778976,371,2,-2
5290,1-1,4-0,Serving,30-15,0.989690721649,194,3,1
5291,1-1,0-4,Returning,15-30,0.0103092783505,194,3,-1
5292,1-1,4-0,Serving,30-30,0.983193277311,119,4,0
5293,1-1,0-4,Returning,30-30,0.0168067226891,119,4,0
5294,1-1,4-0,Serving,30-40,0.9375,80,5,-1
5295,1-1,0-4,Returning,40-30,0.0625,80,5,1
5296,1-1,4-0,Serving,40-0,0.996865203762,319,3,3
5297,1-1,0-4,Returning,0-40,0.00313479623824,319,3,-3
5298,1-1,4-0,Serving,40-15,1.0,180,4,2
5299,1-1,0-4,Returning,15-40,0.0,180,4,-2
5300,1-1,4-0,Serving,40-30,1.0,125,5,1
5301,1-1,0-4,Returning,30-40,0.0,125,5,-1
5302,1-1,4-0,Serving,40-40,0.984126984127,189,6,0
5303,1-1,0-4,Returning,40-40,0.015873015873,189,6,0
5304,1-1,4-0,Serving,40-AD,0.967213114754,61,7,-1
5305,1-1,0-4,Returning,AD-40,0.0327868852459,61,7,1
5306,1-1,4-0,Serving,AD-40,0.9921875,128,7,1
5307,1-1,0-4,Returning,40-AD,0.0078125,128,7,-1
5308,1-1,4-0,Serving,Start of Game,0.984076433121,628,0,0
5309,1-1,0-4,Returning,Start of Game,0.015923566879,628,0,0
5310,1-1,4-1,Serving,0-15,0.94395280236,339,1,-1
5311,1-1,1-4,Returning,15-0,0.0560471976401,339,1,1
5312,1-1,4-1,Serving,0-30,0.925925925926,135,2,-2
5313,1-1,1-4,Returning,30-0,0.0740740740741,135,2,2
5314,1-1,4-1,Serving,0-40,0.897959183673,49,3,-3
5315,1-1,1-4,Returning,40-0,0.102040816327,49,3,3
5316,1-1,4-1,Serving,15-0,0.975535168196,654,1,1
5317,1-1,1-4,Returning,0-15,0.0244648318043,654,1,-1
5318,1-1,4-1,Serving,15-15,0.959232613909,417,2,0
5319,1-1,1-4,Returning,15-15,0.0407673860911,417,2,0
5320,1-1,4-1,Serving,15-30,0.923076923077,234,3,-1
5321,1-1,1-4,Returning,30-15,0.0769230769231,234,3,1
5322,1-1,4-1,Serving,15-40,0.87962962963,108,4,-2
5323,1-1,1-4,Returning,40-15,0.12037037037,108,4,2
5324,1-1,4-1,Serving,30-0,0.981859410431,441,2,2
5325,1-1,1-4,Returning,0-30,0.0181405895692,441,2,-2
5326,1-1,4-1,Serving,30-15,0.977886977887,407,3,1
5327,1-1,1-4,Returning,15-30,0.022113022113,407,3,-1
5328,1-1,4-1,Serving,30-30,0.950166112957,301,4,0
5329,1-1,1-4,Returning,30-30,0.0498338870432,301,4,0
5330,1-1,4-1,Serving,30-40,0.889502762431,181,5,-1
5331,1-1,1-4,Returning,40-30,0.110497237569,181,5,1
5332,1-1,4-1,Serving,40-0,0.990099009901,303,3,3
5333,1-1,1-4,Returning,0-40,0.00990099009901,303,3,-3
5334,1-1,4-1,Serving,40-15,0.994186046512,344,4,2
5335,1-1,1-4,Returning,15-40,0.00581395348837,344,4,-2
5336,1-1,4-1,Serving,40-30,0.989726027397,292,5,1
5337,1-1,1-4,Returning,30-40,0.0102739726027,292,5,-1
5338,1-1,4-1,Serving,40-40,0.951578947368,475,6,0
5339,1-1,1-4,Returning,40-40,0.0484210526316,475,6,0
5340,1-1,4-1,Serving,40-AD,0.917159763314,169,7,-1
5341,1-1,1-4,Returning,AD-40,0.0828402366864,169,7,1
5342,1-1,4-1,Serving,AD-40,0.970588235294,306,7,1
5343,1-1,1-4,Returning,40-AD,0.0294117647059,306,7,-1
5344,1-1,4-1,Serving,Start of Game,0.96475327291,993,0,0
5345,1-1,1-4,Returning,Start of Game,0.0352467270896,993,0,0
5346,1-1,4-2,Serving,0-15,0.836627140975,759,1,-1
5347,1-1,2-4,Returning,15-0,0.163372859025,759,1,1
5348,1-1,4-2,Serving,0-30,0.743772241993,281,2,-2
5349,1-1,2-4,Returning,30-0,0.256227758007,281,2,2
5350,1-1,4-2,Serving,0-40,0.695652173913,115,3,-3
5351,1-1,2-4,Returning,40-0,0.304347826087,115,3,3
5352,1-1,4-2,Serving,15-0,0.911787072243,1315,1,1
5353,1-1,2-4,Returning,0-15,0.0882129277567,1315,1,-1
5354,1-1,4-2,Serving,15-15,0.877823408624,974,2,0
5355,1-1,2-4,Returning,15-15,0.122176591376,974,2,0
5356,1-1,4-2,Serving,15-30,0.805220883534,498,3,-1
5357,1-1,2-4,Returning,30-15,0.194779116466,498,3,1
5358,1-1,4-2,Serving,15-40,0.716417910448,268,4,-2
5359,1-1,2-4,Returning,40-15,0.283582089552,268,4,2
5360,1-1,4-2,Serving,30-0,0.940170940171,819,2,2
5361,1-1,2-4,Returning,0-30,0.0598290598291,819,2,-2
5362,1-1,4-2,Serving,30-15,0.909492273731,906,3,1
5363,1-1,2-4,Returning,15-30,0.0905077262693,906,3,-1
5364,1-1,4-2,Serving,30-30,0.851063829787,611,4,0
5365,1-1,2-4,Returning,30-30,0.148936170213,611,4,0
5366,1-1,4-2,Serving,30-40,0.768421052632,380,5,-1
5367,1-1,2-4,Returning,40-30,0.231578947368,380,5,1
5368,1-1,4-2,Serving,40-0,0.953153153153,555,3,3
5369,1-1,2-4,Returning,0-40,0.0468468468468,555,3,-3
5370,1-1,4-2,Serving,40-15,0.943444730077,778,4,2
5371,1-1,2-4,Returning,15-40,0.0565552699229,778,4,-2
5372,1-1,4-2,Serving,40-30,0.915279878971,661,5,1
5373,1-1,2-4,Returning,30-40,0.0847201210287,661,5,-1
5374,1-1,4-2,Serving,40-40,0.847252747253,910,6,0
5375,1-1,2-4,Returning,40-40,0.152747252747,910,6,0
5376,1-1,4-2,Serving,40-AD,0.759036144578,332,7,-1
5377,1-1,2-4,Returning,AD-40,0.240963855422,332,7,1
5378,1-1,4-2,Serving,AD-40,0.897923875433,578,7,1
5379,1-1,2-4,Returning,40-AD,0.102076124567,578,7,-1
5380,1-1,4-2,Serving,Start of Game,0.884281581485,2074,0,0
5381,1-1,2-4,Returning,Start of Game,0.115718418515,2074,0,0
5382,1-1,4-3,Serving,0-15,0.774274905422,793,1,-1
5383,1-1,3-4,Returning,15-0,0.225725094578,793,1,1
5384,1-1,4-3,Serving,0-30,0.671096345515,301,2,-2
5385,1-1,3-4,Returning,30-0,0.328903654485,301,2,2
5386,1-1,4-3,Serving,0-40,0.495145631068,103,3,-3
5387,1-1,3-4,Returning,40-0,0.504854368932,103,3,3
5388,1-1,4-3,Serving,15-0,0.865263157895,1425,1,1
5389,1-1,3-4,Returning,0-15,0.134736842105,1425,1,-1
5390,1-1,4-3,Serving,15-15,0.827281648675,1019,2,0
5391,1-1,3-4,Returning,15-15,0.172718351325,1019,2,0
5392,1-1,4-3,Serving,15-30,0.749128919861,574,3,-1
5393,1-1,3-4,Returning,30-15,0.250871080139,574,3,1
5394,1-1,4-3,Serving,15-40,0.591078066914,269,4,-2
5395,1-1,3-4,Returning,40-15,0.408921933086,269,4,2
5396,1-1,4-3,Serving,30-0,0.893095768374,898,2,2
5397,1-1,3-4,Returning,0-30,0.106904231626,898,2,-2
5398,1-1,4-3,Serving,30-15,0.86920700309,971,3,1
5399,1-1,3-4,Returning,15-30,0.13079299691,971,3,-1
5400,1-1,4-3,Serving,30-30,0.822625698324,716,4,0
5401,1-1,3-4,Returning,30-30,0.177374301676,716,4,0
5402,1-1,4-3,Serving,30-40,0.687058823529,425,5,-1
5403,1-1,3-4,Returning,40-30,0.312941176471,425,5,1
5404,1-1,4-3,Serving,40-0,0.915789473684,570,3,3
5405,1-1,3-4,Returning,0-40,0.0842105263158,570,3,-3
5406,1-1,4-3,Serving,40-15,0.903584672435,809,4,2
5407,1-1,3-4,Returning,15-40,0.0964153275649,809,4,-2
5408,1-1,4-3,Serving,40-30,0.872077028886,727,5,1
5409,1-1,3-4,Returning,30-40,0.127922971114,727,5,-1
5410,1-1,4-3,Serving,40-40,0.78219895288,955,6,0
5411,1-1,3-4,Returning,40-40,0.21780104712,955,6,0
5412,1-1,4-3,Serving,40-AD,0.644444444444,360,7,-1
5413,1-1,3-4,Returning,AD-40,0.355555555556,360,7,1
5414,1-1,4-3,Serving,AD-40,0.865546218487,595,7,1
5415,1-1,3-4,Returning,40-AD,0.134453781513,595,7,-1
5416,1-1,4-3,Serving,Start of Game,0.832732191163,2218,0,0
5417,1-1,3-4,Returning,Start of Game,0.167267808837,2218,0,0
5418,1-1,4-4,Serving,0-15,0.4203187251,1004,1,-1
5419,1-1,4-4,Returning,15-0,0.5796812749,1004,1,1
5420,1-1,4-4,Serving,0-30,0.329787234043,376,2,-2
5421,1-1,4-4,Returning,30-0,0.670212765957,376,2,2
5422,1-1,4-4,Serving,0-40,0.209459459459,148,3,-3
5423,1-1,4-4,Returning,40-0,0.790540540541,148,3,3
5424,1-1,4-4,Serving,15-0,0.57194461168,1661,1,1
5425,1-1,4-4,Returning,0-15,0.42805538832,1661,1,-1
5426,1-1,4-4,Serving,15-15,0.480861244019,1254,2,0
5427,1-1,4-4,Returning,15-15,0.519138755981,1254,2,0
5428,1-1,4-4,Serving,15-30,0.376196990424,731,3,-1
5429,1-1,4-4,Returning,30-15,0.623803009576,731,3,1
5430,1-1,4-4,Serving,15-40,0.211796246649,373,4,-2
5431,1-1,4-4,Returning,40-15,0.788203753351,373,4,2
5432,1-1,4-4,Serving,30-0,0.623188405797,1035,2,2
5433,1-1,4-4,Returning,0-30,0.376811594203,1035,2,-2
5434,1-1,4-4,Serving,30-15,0.568888888889,1125,3,1
5435,1-1,4-4,Returning,15-30,0.431111111111,1125,3,-1
5436,1-1,4-4,Serving,30-30,0.494089834515,846,4,0
5437,1-1,4-4,Returning,30-30,0.505910165485,846,4,0
5438,1-1,4-4,Serving,30-40,0.311890838207,513,5,-1
5439,1-1,4-4,Returning,40-30,0.688109161793,513,5,1
5440,1-1,4-4,Serving,40-0,0.64447806354,661,3,3
5441,1-1,4-4,Returning,0-40,0.35552193646,661,3,-3
5442,1-1,4-4,Serving,40-15,0.606060606061,957,4,2
5443,1-1,4-4,Returning,15-40,0.393939393939,957,4,-2
5444,1-1,4-4,Serving,40-30,0.588621444201,914,5,1
5445,1-1,4-4,Returning,30-40,0.411378555799,914,5,-1
5446,1-1,4-4,Serving,40-40,0.485342019544,1228,6,0
5447,1-1,4-4,Returning,40-40,0.514657980456,1228,6,0
5448,1-1,4-4,Serving,40-AD,0.368085106383,470,7,-1
5449,1-1,4-4,Returning,AD-40,0.631914893617,470,7,1
5450,1-1,4-4,Serving,AD-40,0.558047493404,758,7,1
5451,1-1,4-4,Returning,40-AD,0.441952506596,758,7,-1
5452,1-1,4-4,Serving,Start of Game,0.514821763602,2665,0,0
5453,1-1,4-4,Returning,Start of Game,0.485178236398,2665,0,0
5454,1-1,4-5,Serving,0-15,0.264767932489,948,1,-1
5455,1-1,5-4,Returning,15-0,0.735232067511,948,1,1
5456,1-1,4-5,Serving,0-30,0.155737704918,366,2,-2
5457,1-1,5-4,Returning,30-0,0.844262295082,366,2,2
5458,1-1,4-5,Serving,0-40,0.0617283950617,162,3,-3
5459,1-1,5-4,Returning,40-0,0.938271604938,162,3,3
5460,1-1,4-5,Serving,15-0,0.435254237288,1475,1,1
5461,1-1,5-4,Returning,0-15,0.564745762712,1475,1,-1
5462,1-1,4-5,Serving,15-15,0.345786272806,1151,2,0
5463,1-1,5-4,Returning,15-15,0.654213727194,1151,2,0
5464,1-1,4-5,Serving,15-30,0.2625,640,3,-1
5465,1-1,5-4,Returning,30-15,0.7375,640,3,1
5466,1-1,4-5,Serving,15-40,0.127167630058,346,4,-2
5467,1-1,5-4,Returning,40-15,0.872832369942,346,4,2
5468,1-1,4-5,Serving,30-0,0.483443708609,906,2,2
5469,1-1,5-4,Returning,0-30,0.516556291391,906,2,-2
5470,1-1,4-5,Serving,30-15,0.403272377286,1039,3,1
5471,1-1,5-4,Returning,15-30,0.596727622714,1039,3,-1
5472,1-1,4-5,Serving,30-30,0.339308578745,781,4,0
5473,1-1,5-4,Returning,30-30,0.660691421255,781,4,0
5474,1-1,4-5,Serving,30-40,0.198807157058,503,5,-1
5475,1-1,5-4,Returning,40-30,0.801192842942,503,5,1
5476,1-1,4-5,Serving,40-0,0.509466437177,581,3,3
5477,1-1,5-4,Returning,0-40,0.490533562823,581,3,-3
5478,1-1,4-5,Serving,40-15,0.467643467643,819,4,2
5479,1-1,5-4,Returning,15-40,0.532356532357,819,4,-2
5480,1-1,4-5,Serving,40-30,0.428940568475,774,5,1
5481,1-1,5-4,Returning,30-40,0.571059431525,774,5,-1
5482,1-1,4-5,Serving,40-40,0.312888888889,1125,6,0
5483,1-1,5-4,Returning,40-40,0.687111111111,1125,6,0
5484,1-1,4-5,Serving,40-AD,0.155902004454,449,7,-1
5485,1-1,5-4,Returning,AD-40,0.844097995546,449,7,1
5486,1-1,4-5,Serving,AD-40,0.419642857143,672,7,1
5487,1-1,5-4,Returning,40-AD,0.580357142857,672,7,-1
5488,1-1,4-5,Serving,Start of Game,0.368399339934,2424,0,0
5489,1-1,5-4,Returning,Start of Game,0.631600660066,2424,0,0
5490,1-1,5-0,Serving,0-15,1.0,69,1,-1
5491,1-1,0-5,Returning,15-0,0.0,69,1,1
5492,1-1,5-0,Serving,0-30,1.0,26,2,-2
5493,1-1,0-5,Returning,30-0,0.0,26,2,2
5494,1-1,5-0,Serving,0-40,1.0,8,3,-3
5495,1-1,0-5,Returning,40-0,0.0,8,3,3
5496,1-1,5-0,Serving,15-0,0.996138996139,259,1,1
5497,1-1,0-5,Returning,0-15,0.003861003861,259,1,-1
5498,1-1,5-0,Serving,15-15,1.0,79,2,0
5499,1-1,0-5,Returning,15-15,0.0,79,2,0
5500,1-1,5-0,Serving,15-30,1.0,40,3,-1
5501,1-1,0-5,Returning,30-15,0.0,40,3,1
5502,1-1,5-0,Serving,15-40,1.0,18,4,-2
5503,1-1,0-5,Returning,40-15,0.0,18,4,2
5504,1-1,5-0,Serving,30-0,0.995515695067,223,2,2
5505,1-1,0-5,Returning,0-30,0.00448430493274,223,2,-2
5506,1-1,5-0,Serving,30-15,1.0,79,3,1
5507,1-1,0-5,Returning,15-30,0.0,79,3,-1
5508,1-1,5-0,Serving,30-30,1.0,56,4,0
5509,1-1,0-5,Returning,30-30,0.0,56,4,0
5510,1-1,5-0,Serving,30-40,1.0,33,5,-1
5511,1-1,0-5,Returning,40-30,0.0,33,5,1
5512,1-1,5-0,Serving,40-0,0.994791666667,192,3,3
5513,1-1,0-5,Returning,0-40,0.00520833333333,192,3,-3
5514,1-1,5-0,Serving,40-15,0.985714285714,70,4,2
5515,1-1,0-5,Returning,15-40,0.0142857142857,70,4,-2
5516,1-1,5-0,Serving,40-30,0.981818181818,55,5,1
5517,1-1,0-5,Returning,30-40,0.0181818181818,55,5,-1
5518,1-1,5-0,Serving,40-40,0.987804878049,82,6,0
5519,1-1,0-5,Returning,40-40,0.0121951219512,82,6,0
5520,1-1,5-0,Serving,40-AD,0.969696969697,33,7,-1
5521,1-1,0-5,Returning,AD-40,0.030303030303,33,7,1
5522,1-1,5-0,Serving,AD-40,1.0,49,7,1
5523,1-1,0-5,Returning,40-AD,0.0,49,7,-1
5524,1-1,5-0,Serving,Start of Game,0.996951219512,328,0,0
5525,1-1,0-5,Returning,Start of Game,0.0030487804878,328,0,0
5526,1-1,5-1,Serving,0-15,0.987654320988,243,1,-1
5527,1-1,1-5,Returning,15-0,0.0123456790123,243,1,1
5528,1-1,5-1,Serving,0-30,0.977777777778,90,2,-2
5529,1-1,1-5,Returning,30-0,0.0222222222222,90,2,2
5530,1-1,5-1,Serving,0-40,0.967741935484,31,3,-3
5531,1-1,1-5,Returning,40-0,0.0322580645161,31,3,3
5532,1-1,5-1,Serving,15-0,1.0,528,1,1
5533,1-1,1-5,Returning,0-15,0.0,528,1,-1
5534,1-1,5-1,Serving,15-15,0.996884735202,321,2,0
5535,1-1,1-5,Returning,15-15,0.00311526479751,321,2,0
5536,1-1,5-1,Serving,15-30,0.987878787879,165,3,-1
5537,1-1,1-5,Returning,30-15,0.0121212121212,165,3,1
5538,1-1,5-1,Serving,15-40,0.975609756098,82,4,-2
5539,1-1,1-5,Returning,40-15,0.0243902439024,82,4,2
5540,1-1,5-1,Serving,30-0,1.0,360,2,2
5541,1-1,1-5,Returning,0-30,0.0,360,2,-2
5542,1-1,5-1,Serving,30-15,1.0,333,3,1
5543,1-1,1-5,Returning,15-30,0.0,333,3,-1
5544,1-1,5-1,Serving,30-30,0.995327102804,214,4,0
5545,1-1,1-5,Returning,30-30,0.00467289719626,214,4,0
5546,1-1,5-1,Serving,30-40,0.990740740741,108,5,-1
5547,1-1,1-5,Returning,40-30,0.00925925925926,108,5,1
5548,1-1,5-1,Serving,40-0,1.0,235,3,3
5549,1-1,1-5,Returning,0-40,0.0,235,3,-3
5550,1-1,5-1,Serving,40-15,1.0,301,4,2
5551,1-1,1-5,Returning,15-40,0.0,301,4,-2
5552,1-1,5-1,Serving,40-30,1.0,244,5,1
5553,1-1,1-5,Returning,30-40,0.0,244,5,-1
5554,1-1,5-1,Serving,40-40,1.0,261,6,0
5555,1-1,1-5,Returning,40-40,0.0,261,6,0
5556,1-1,5-1,Serving,40-AD,1.0,90,7,-1
5557,1-1,1-5,Returning,AD-40,0.0,90,7,1
5558,1-1,5-1,Serving,AD-40,1.0,169,7,1
5559,1-1,1-5,Returning,40-AD,0.0,169,7,-1
5560,1-1,5-1,Serving,Start of Game,0.996108949416,771,0,0
5561,1-1,1-5,Returning,Start of Game,0.00389105058366,771,0,0
5562,1-1,5-2,Serving,0-15,0.969273743017,358,1,-1
5563,1-1,2-5,Returning,15-0,0.0307262569832,358,1,1
5564,1-1,5-2,Serving,0-30,0.937007874016,127,2,-2
5565,1-1,2-5,Returning,30-0,0.0629921259843,127,2,2
5566,1-1,5-2,Serving,0-40,0.904761904762,42,3,-3
5567,1-1,2-5,Returning,40-0,0.0952380952381,42,3,3
5568,1-1,5-2,Serving,15-0,0.989675516224,678,1,1
5569,1-1,2-5,Returning,0-15,0.0103244837758,678,1,-1
5570,1-1,5-2,Serving,15-15,0.984946236559,465,2,0
5571,1-1,2-5,Returning,15-15,0.0150537634409,465,2,0
5572,1-1,5-2,Serving,15-30,0.96875,256,3,-1
5573,1-1,2-5,Returning,30-15,0.03125,256,3,1
5574,1-1,5-2,Serving,15-40,0.956896551724,116,4,-2
5575,1-1,2-5,Returning,40-15,0.0431034482759,116,4,2
5576,1-1,5-2,Serving,30-0,0.993227990971,443,2,2
5577,1-1,2-5,Returning,0-30,0.00677200902935,443,2,-2
5578,1-1,5-2,Serving,30-15,0.985645933014,418,3,1
