,Set Score,Game Score,Serving at Start of Game?,Point Score,% Win,Number of Instances,Points Elapsed,Y,Stdev
1747,1-0,1-1,Returning,15-40,0.771929824561,285,4,-2,0.0248542537934
1748,0-1,1-1,Serving,40-30,0.18,250,5,1,0.0242981480776
1749,1-0,1-1,Returning,30-40,0.82,250,5,-1,0.0242981480776
1750,0-1,1-1,Serving,40-40,0.168674698795,415,6,0,0.0183817316843
1751,1-0,1-1,Returning,40-40,0.831325301205,415,6,0,0.0183817316843
1752,0-1,1-1,Serving,40-AD,0.15243902439,164,7,-1,0.0280680106337
1753,1-0,1-1,Returning,AD-40,0.84756097561,164,7,1,0.0280680106337
1754,0-1,1-1,Serving,AD-40,0.179282868526,251,7,1,0.0242119230431
1755,1-0,1-1,Returning,40-AD,0.820717131474,251,7,-1,0.0242119230431
1756,0-1,1-1,Serving,Start of Game,0.197788697789,814,0,0,0.0139615270252
1757,1-0,1-1,Returning,Start of Game,0.802211302211,814,0,0,0.0139615270252
1758,0-1,1-2,Serving,0-15,0.204918032787,122,1,-1,0.0365440036374
1759,1-0,2-1,Returning,15-0,0.795081967213,122,1,1,0.0365440036374
1760,0-1,1-2,Serving,0-30,0.111111111111,45,2,-2,0.0468485579284
1761,1-0,2-1,Returning,30-0,0.888888888889,45,2,2,0.0468485579284
1762,0-1,1-2,Serving,0-40,0.0666666666667,15,3,-3,0.064406118872
1763,1-0,2-1,Returning,40-0,0.933333333333,15,3,3,0.064406118872
1764,0-1,1-2,Serving,15-0,0.21608040201,199,1,1,0.0291754062704
1765,1-0,2-1,Returning,0-15,0.78391959799,199,1,-1,0.0291754062704
1766,0-1,1-2,Serving,15-15,0.239766081871,171,2,0,0.0326489665487
1767,1-0,2-1,Returning,15-15,0.760233918129,171,2,0,0.0326489665487
1768,0-1,1-2,Serving,15-30,0.155555555556,90,3,-1,0.0382038428392
1769,1-0,2-1,Returning,30-15,0.844444444444,90,3,1,0.0382038428392
1770,0-1,1-2,Serving,15-40,0.105263157895,38,4,-2,0.0497844896277
1771,1-0,2-1,Returning,40-15,0.894736842105,38,4,2,0.0497844896277
1772,0-1,1-2,Serving,30-0,0.209523809524,105,2,2,0.0397160855941
1773,1-0,2-1,Returning,0-30,0.790476190476,105,2,-2,0.0397160855941
1774,0-1,1-2,Serving,30-15,0.246478873239,142,3,1,0.0361654101226
1775,1-0,2-1,Returning,15-30,0.753521126761,142,3,-1,0.0361654101226
1776,0-1,1-2,Serving,30-30,0.193277310924,119,4,0,0.0361975429788
1777,1-0,2-1,Returning,30-30,0.806722689076,119,4,0,0.0361975429788
1778,0-1,1-2,Serving,30-40,0.119402985075,67,5,-1,0.0396149210977
1779,1-0,2-1,Returning,40-30,0.880597014925,67,5,1,0.0396149210977
1780,0-1,1-2,Serving,40-0,0.243243243243,74,3,3,0.049874974478
1781,1-0,2-1,Returning,0-40,0.756756756757,74,3,-3,0.049874974478
1782,0-1,1-2,Serving,40-15,0.252173913043,115,4,2,0.0404950056635
1783,1-0,2-1,Returning,15-40,0.747826086957,115,4,-2,0.0404950056635
1784,0-1,1-2,Serving,40-30,0.228813559322,118,5,1,0.0386704803975
1785,1-0,2-1,Returning,30-40,0.771186440678,118,5,-1,0.0386704803975
1786,0-1,1-2,Serving,40-40,0.128205128205,156,6,0,0.0267668678315
1787,1-0,2-1,Returning,40-40,0.871794871795,156,6,0,0.0267668678315
1788,0-1,1-2,Serving,40-AD,0.127272727273,55,7,-1,0.0449392276839
1789,1-0,2-1,Returning,AD-40,0.872727272727,55,7,1,0.0449392276839
1790,0-1,1-2,Serving,AD-40,0.128712871287,101,7,1,0.0333219916756
1791,1-0,2-1,Returning,40-AD,0.871287128713,101,7,-1,0.0333219916756
1792,0-1,1-2,Serving,Start of Game,0.211838006231,321,0,0,0.0228064226448
1793,1-0,2-1,Returning,Start of Game,0.788161993769,321,0,0,0.0228064226448
1794,0-1,1-3,Serving,0-15,0.103896103896,154,1,-1,0.0245877310091
1795,1-0,3-1,Returning,15-0,0.896103896104,154,1,1,0.0245877310091
1796,0-1,1-3,Serving,0-30,0.0422535211268,71,2,-2,0.0238741303445
1797,1-0,3-1,Returning,30-0,0.957746478873,71,2,2,0.0238741303445
1798,0-1,1-3,Serving,0-40,0.0789473684211,38,3,-3,0.043744076724
1799,1-0,3-1,Returning,40-0,0.921052631579,38,3,3,0.043744076724
1800,0-1,1-3,Serving,15-0,0.0456621004566,219,1,1,0.0141061004062
1801,1-0,3-1,Returning,0-15,0.954337899543,219,1,-1,0.0141061004062
1802,0-1,1-3,Serving,15-15,0.0982658959538,173,2,0,0.0226317222819
1803,1-0,3-1,Returning,15-15,0.901734104046,173,2,0,0.0226317222819
1804,0-1,1-3,Serving,15-30,0.019801980198,101,3,-1,0.0138627864908
1805,1-0,3-1,Returning,30-15,0.980198019802,101,3,1,0.0138627864908
1806,0-1,1-3,Serving,15-40,0.0483870967742,62,4,-2,0.0272520450964
1807,1-0,3-1,Returning,40-15,0.951612903226,62,4,2,0.0272520450964
1808,0-1,1-3,Serving,30-0,0.046511627907,129,2,2,0.0185414466326
1809,1-0,3-1,Returning,0-30,0.953488372093,129,2,-2,0.0185414466326
1810,0-1,1-3,Serving,30-15,0.10625,160,3,1,0.024361975687
1811,1-0,3-1,Returning,15-30,0.89375,160,3,-1,0.024361975687
1812,0-1,1-3,Serving,30-30,0.0451127819549,133,4,0,0.0179969961694
1813,1-0,3-1,Returning,30-30,0.954887218045,133,4,0,0.0179969961694
1814,0-1,1-3,Serving,30-40,0.0117647058824,85,5,-1,0.0116952969823
1815,1-0,3-1,Returning,40-30,0.988235294118,85,5,1,0.0116952969823
1816,0-1,1-3,Serving,40-0,0.0540540540541,74,3,3,0.0262864195989
1817,1-0,3-1,Returning,0-40,0.945945945946,74,3,-3,0.0262864195989
1818,0-1,1-3,Serving,40-15,0.127272727273,110,4,2,0.0317768326366
1819,1-0,3-1,Returning,15-40,0.872727272727,110,4,-2,0.0317768326366
1820,0-1,1-3,Serving,40-30,0.0859375,128,5,1,0.0247727556523
1821,1-0,3-1,Returning,30-40,0.9140625,128,5,-1,0.0247727556523
1822,0-1,1-3,Serving,40-40,0.0539215686275,204,6,0,0.0158135634672
1823,1-0,3-1,Returning,40-40,0.946078431373,204,6,0,0.0158135634672
1824,0-1,1-3,Serving,40-AD,0.0348837209302,86,7,-1,0.019785726281
1825,1-0,3-1,Returning,AD-40,0.96511627907,86,7,1,0.019785726281
1826,0-1,1-3,Serving,AD-40,0.0677966101695,118,7,1,0.0231429291136
1827,1-0,3-1,Returning,40-AD,0.932203389831,118,7,-1,0.0231429291136
1828,0-1,1-3,Serving,Start of Game,0.0697050938338,373,0,0,0.0131852437757
1829,1-0,3-1,Returning,Start of Game,0.930294906166,373,0,0,0.0131852437757
1830,0-1,1-4,Serving,0-15,0.0666666666667,60,1,-1,0.032203059436
1831,1-0,4-1,Returning,15-0,0.933333333333,60,1,1,0.032203059436
1832,0-1,1-4,Serving,0-30,0.0740740740741,27,2,-2,0.0504010235141
1833,1-0,4-1,Returning,30-0,0.925925925926,27,2,2,0.0504010235141
1834,0-1,1-4,Serving,0-40,0.0,5,3,-3,0.0
1835,1-0,4-1,Returning,40-0,1.0,5,3,3,0.0
1836,0-1,1-4,Serving,15-0,0.0126582278481,79,1,1,0.0125778573349
1837,1-0,4-1,Returning,0-15,0.987341772152,79,1,-1,0.0125778573349
1838,0-1,1-4,Serving,15-15,0.047619047619,63,2,0,0.0268302938009
1839,1-0,4-1,Returning,15-15,0.952380952381,63,2,0,0.0268302938009
1840,0-1,1-4,Serving,15-30,0.0612244897959,49,3,-1,0.0342488050276
1841,1-0,4-1,Returning,30-15,0.938775510204,49,3,1,0.0342488050276
1842,0-1,1-4,Serving,15-40,0.047619047619,21,4,-2,0.0464714320452
1843,1-0,4-1,Returning,40-15,0.952380952381,21,4,2,0.0464714320452
1844,0-1,1-4,Serving,30-0,0.0,49,2,2,0.0
1845,1-0,4-1,Returning,0-30,1.0,49,2,-2,0.0
1846,0-1,1-4,Serving,30-15,0.04,50,3,1,0.0277128129211
1847,1-0,4-1,Returning,15-30,0.96,50,3,-1,0.0277128129211
1848,0-1,1-4,Serving,30-30,0.0363636363636,55,4,0,0.025241136091
1849,1-0,4-1,Returning,30-30,0.963636363636,55,4,0,0.025241136091
1850,0-1,1-4,Serving,30-40,0.030303030303,33,5,-1,0.0298403614495
1851,1-0,4-1,Returning,40-30,0.969696969697,33,5,1,0.0298403614495
1852,0-1,1-4,Serving,40-0,0.0,35,3,3,0.0
1853,1-0,4-1,Returning,0-40,1.0,35,3,-3,0.0
1854,0-1,1-4,Serving,40-15,0.046511627907,43,4,2,0.0321147276134
1855,1-0,4-1,Returning,15-40,0.953488372093,43,4,-2,0.0321147276134
1856,0-1,1-4,Serving,40-30,0.0566037735849,53,5,1,0.0317418200429
1857,1-0,4-1,Returning,30-40,0.943396226415,53,5,-1,0.0317418200429
1858,0-1,1-4,Serving,40-40,0.041095890411,73,6,0,0.0232340734086
1859,1-0,4-1,Returning,40-40,0.958904109589,73,6,0,0.0232340734086
1860,0-1,1-4,Serving,40-AD,0.03125,32,7,-1,0.0307578432579
1861,1-0,4-1,Returning,AD-40,0.96875,32,7,1,0.0307578432579
1862,0-1,1-4,Serving,AD-40,0.0487804878049,41,7,1,0.0336412028926
1863,1-0,4-1,Returning,40-AD,0.951219512195,41,7,-1,0.0336412028926
1864,0-1,1-4,Serving,Start of Game,0.0359712230216,139,0,0,0.0157948389112
1865,1-0,4-1,Returning,Start of Game,0.964028776978,139,0,0,0.0157948389112
1866,0-1,1-5,Serving,0-15,0.0615384615385,65,1,-1,0.0298074537116
1867,1-0,5-1,Returning,15-0,0.938461538462,65,1,1,0.0298074537116
1868,0-1,1-5,Serving,0-30,0.115384615385,26,2,-2,0.0626562680016
1869,1-0,5-1,Returning,30-0,0.884615384615,26,2,2,0.0626562680016
1870,0-1,1-5,Serving,0-40,0.0769230769231,13,3,-3,0.0739053017562
1871,1-0,5-1,Returning,40-0,0.923076923077,13,3,3,0.0739053017562
1872,0-1,1-5,Serving,15-0,0.0416666666667,72,1,1,0.0235497568859
1873,1-0,5-1,Returning,0-15,0.958333333333,72,1,-1,0.0235497568859
1874,0-1,1-5,Serving,15-15,0.0547945205479,73,2,0,0.0266360763354
1875,1-0,5-1,Returning,15-15,0.945205479452,73,2,0,0.0266360763354
1876,0-1,1-5,Serving,15-30,0.0909090909091,44,3,-1,0.0433392086021
1877,1-0,5-1,Returning,30-15,0.909090909091,44,3,1,0.0433392086021
1878,0-1,1-5,Serving,15-40,0.148148148148,27,4,-2,0.0683672745919
1879,1-0,5-1,Returning,40-15,0.851851851852,27,4,2,0.0683672745919
1880,0-1,1-5,Serving,30-0,0.0,38,2,2,0.0
1881,1-0,5-1,Returning,0-30,1.0,38,2,-2,0.0
1882,0-1,1-5,Serving,30-15,0.0377358490566,53,3,1,0.0261749753573
1883,1-0,5-1,Returning,15-30,0.962264150943,53,3,-1,0.0261749753573
1884,0-1,1-5,Serving,30-30,0.0227272727273,44,4,0,0.0224675239369
1885,1-0,5-1,Returning,30-30,0.977272727273,44,4,0,0.0224675239369
1886,0-1,1-5,Serving,30-40,0.0625,32,5,-1,0.0427908248051
1887,1-0,5-1,Returning,40-30,0.9375,32,5,1,0.0427908248051
1888,0-1,1-5,Serving,40-0,0.0,27,3,3,0.0
1889,1-0,5-1,Returning,0-40,1.0,27,3,-3,0.0
1890,0-1,1-5,Serving,40-15,0.05,40,4,2,0.0344601218802
1891,1-0,5-1,Returning,15-40,0.95,40,4,-2,0.0344601218802
1892,0-1,1-5,Serving,40-30,0.0232558139535,43,5,1,0.0229838067722
1893,1-0,5-1,Returning,30-40,0.976744186047,43,5,-1,0.0229838067722
1894,0-1,1-5,Serving,40-40,0.0350877192982,57,6,0,0.0243716009786
1895,1-0,5-1,Returning,40-40,0.964912280702,57,6,0,0.0243716009786
1896,0-1,1-5,Serving,40-AD,0.0,29,7,-1,0.0
1897,1-0,5-1,Returning,AD-40,1.0,29,7,1,0.0
1898,0-1,1-5,Serving,AD-40,0.0714285714286,28,7,1,0.0486703674192
1899,1-0,5-1,Returning,40-AD,0.928571428571,28,7,-1,0.0486703674192
1900,0-1,1-5,Serving,Start of Game,0.0510948905109,137,0,0,0.0188122111831
1901,1-0,5-1,Returning,Start of Game,0.948905109489,137,0,0,0.0188122111831
1902,0-1,2-0,Serving,0-15,0.4,50,1,-1,0.0692820323028
1903,1-0,0-2,Returning,15-0,0.6,50,1,1,0.0692820323028
1904,0-1,2-0,Serving,0-30,0.363636363636,22,2,-2,0.102559286331
1905,1-0,0-2,Returning,30-0,0.636363636364,22,2,2,0.102559286331
1906,0-1,2-0,Serving,0-40,0.333333333333,6,3,-3,0.19245008973
1907,1-0,0-2,Returning,40-0,0.666666666667,6,3,3,0.19245008973
1908,0-1,2-0,Serving,15-0,0.428571428571,77,1,1,0.056395859568
1909,1-0,0-2,Returning,0-15,0.571428571429,77,1,-1,0.056395859568
1910,0-1,2-0,Serving,15-15,0.435483870968,62,2,0,0.0629692281601
1911,1-0,0-2,Returning,15-15,0.564516129032,62,2,0,0.0629692281601
1912,0-1,2-0,Serving,15-30,0.3125,32,3,-1,0.0819381912633
1913,1-0,0-2,Returning,30-15,0.6875,32,3,1,0.0819381912633
1914,0-1,2-0,Serving,15-40,0.357142857143,14,4,-2,0.128060208143
1915,1-0,0-2,Returning,40-15,0.642857142857,14,4,2,0.128060208143
1916,0-1,2-0,Serving,30-0,0.418604651163,43,2,2,0.0752321673512
1917,1-0,0-2,Returning,0-30,0.581395348837,43,2,-2,0.0752321673512
1918,0-1,2-0,Serving,30-15,0.47619047619,63,3,1,0.0629226164422
1919,1-0,0-2,Returning,15-30,0.52380952381,63,3,-1,0.0629226164422
1920,0-1,2-0,Serving,30-30,0.309523809524,42,4,0,0.0713340266202
1921,1-0,0-2,Returning,30-30,0.690476190476,42,4,0,0.0713340266202
1922,0-1,2-0,Serving,30-40,0.321428571429,28,5,-1,0.0882594076123
1923,1-0,0-2,Returning,40-30,0.678571428571,28,5,1,0.0882594076123
1924,0-1,2-0,Serving,40-0,0.423076923077,26,3,3,0.0968906680107
1925,1-0,0-2,Returning,0-40,0.576923076923,26,3,-3,0.0968906680107
1926,0-1,2-0,Serving,40-15,0.489361702128,47,4,2,0.0729159858459
1927,1-0,0-2,Returning,15-40,0.510638297872,47,4,-2,0.0729159858459
1928,0-1,2-0,Serving,40-30,0.386363636364,44,5,1,0.0734052848078
1929,1-0,0-2,Returning,30-40,0.613636363636,44,5,-1,0.0734052848078
1930,0-1,2-0,Serving,40-40,0.305263157895,95,6,0,0.047248231638
1931,1-0,0-2,Returning,40-40,0.694736842105,95,6,0,0.047248231638
1932,0-1,2-0,Serving,40-AD,0.219512195122,41,7,-1,0.0646428445316
1933,1-0,0-2,Returning,AD-40,0.780487804878,41,7,1,0.0646428445316
1934,0-1,2-0,Serving,AD-40,0.37037037037,54,7,1,0.0657148947435
1935,1-0,0-2,Returning,40-AD,0.62962962963,54,7,-1,0.0657148947435
1936,0-1,2-0,Serving,Start of Game,0.417322834646,127,0,0,0.0437570679401
1937,1-0,0-2,Returning,Start of Game,0.582677165354,127,0,0,0.0437570679401
1938,0-1,2-1,Serving,0-15,0.30303030303,33,1,-1,0.0800005565275
1939,1-0,1-2,Returning,15-0,0.69696969697,33,1,1,0.0800005565275
1940,0-1,2-1,Serving,0-30,0.166666666667,12,2,-2,0.107582870728
1941,1-0,1-2,Returning,30-0,0.833333333333,12,2,2,0.107582870728
1942,0-1,2-1,Serving,0-40,0.0,5,3,-3,0.0
1943,1-0,1-2,Returning,40-0,1.0,5,3,3,0.0
1944,0-1,2-1,Serving,15-0,0.406779661017,59,1,1,0.0639531036339
1945,1-0,1-2,Returning,0-15,0.593220338983,59,1,-1,0.0639531036339
1946,0-1,2-1,Serving,15-15,0.3,40,2,0,0.0724568837309
1947,1-0,1-2,Returning,15-15,0.7,40,2,0,0.0724568837309
1948,0-1,2-1,Serving,15-30,0.333333333333,18,3,-1,0.111111111111
1949,1-0,1-2,Returning,30-15,0.666666666667,18,3,1,0.111111111111
1950,0-1,2-1,Serving,15-40,0.0,6,4,-2,0.0
1951,1-0,1-2,Returning,40-15,1.0,6,4,2,0.0
1952,0-1,2-1,Serving,30-0,0.5,40,2,2,0.0790569415042
1953,1-0,1-2,Returning,0-30,0.5,40,2,-2,0.0790569415042
1954,0-1,2-1,Serving,30-15,0.25641025641,39,3,1,0.069920107672
1955,1-0,1-2,Returning,15-30,0.74358974359,39,3,-1,0.069920107672
1956,0-1,2-1,Serving,30-30,0.3,30,4,0,0.0836660026534
1957,1-0,1-2,Returning,30-30,0.7,30,4,0,0.0836660026534
1958,0-1,2-1,Serving,30-40,0.125,16,5,-1,0.0826797284708
1959,1-0,1-2,Returning,40-30,0.875,16,5,1,0.0826797284708
1960,0-1,2-1,Serving,40-0,0.6,30,3,3,0.0894427191
1961,1-0,1-2,Returning,0-40,0.4,30,3,-3,0.0894427191
1962,0-1,2-1,Serving,40-15,0.441176470588,34,4,2,0.0851538041683
1963,1-0,1-2,Returning,15-40,0.558823529412,34,4,-2,0.0851538041683
1964,0-1,2-1,Serving,40-30,0.423076923077,26,5,1,0.0968906680107
1965,1-0,1-2,Returning,30-40,0.576923076923,26,5,-1,0.0968906680107
1966,0-1,2-1,Serving,40-40,0.444444444444,27,6,0,0.0956292184249
1967,1-0,1-2,Returning,40-40,0.555555555556,27,6,0,0.0956292184249
1968,0-1,2-1,Serving,40-AD,0.25,8,7,-1,0.153093108924
1969,1-0,1-2,Returning,AD-40,0.75,8,7,1,0.153093108924
1970,0-1,2-1,Serving,AD-40,0.526315789474,19,7,1,0.114548881596
1971,1-0,1-2,Returning,40-AD,0.473684210526,19,7,-1,0.114548881596
1972,0-1,2-1,Serving,Start of Game,0.369565217391,92,0,0,0.0503236014607
1973,1-0,1-2,Returning,Start of Game,0.630434782609,92,0,0,0.0503236014607
1974,0-1,2-2,Serving,0-15,0.168224299065,214,1,-1,0.0255705807402
1975,1-0,2-2,Returning,15-0,0.831775700935,214,1,1,0.0255705807402
1976,0-1,2-2,Serving,0-30,0.134831460674,89,2,-2,0.0362035347903
1977,1-0,2-2,Returning,30-0,0.865168539326,89,2,2,0.0362035347903
1978,0-1,2-2,Serving,0-40,0.09375,32,3,-3,0.0515269763995
1979,1-0,2-2,Returning,40-0,0.90625,32,3,3,0.0515269763995
1980,0-1,2-2,Serving,15-0,0.228791773779,389,1,1,0.0212976275897
1981,1-0,2-2,Returning,0-15,0.771208226221,389,1,-1,0.0212976275897
1982,0-1,2-2,Serving,15-15,0.187279151943,283,2,0,0.0231911454401
1983,1-0,2-2,Returning,15-15,0.812720848057,283,2,0,0.0231911454401
1984,0-1,2-2,Serving,15-30,0.192546583851,161,3,-1,0.0310751840136
1985,1-0,2-2,Returning,30-15,0.807453416149,161,3,1,0.0310751840136
1986,0-1,2-2,Serving,15-40,0.125,72,4,-2,0.0389755977789
1987,1-0,2-2,Returning,40-15,0.875,72,4,2,0.0389755977789
1988,0-1,2-2,Serving,30-0,0.25974025974,231,2,2,0.0288506571992
1989,1-0,2-2,Returning,0-30,0.74025974026,231,2,-2,0.0288506571992
1990,0-1,2-2,Serving,30-15,0.196226415094,265,3,1,0.0243962268281
1991,1-0,2-2,Returning,15-30,0.803773584906,265,3,-1,0.0243962268281
1992,0-1,2-2,Serving,30-30,0.206572769953,213,4,0,0.0277396058161
1993,1-0,2-2,Returning,30-30,0.793427230047,213,4,0,0.0277396058161
1994,0-1,2-2,Serving,30-40,0.12030075188,133,5,-1,0.0282082056233
1995,1-0,2-2,Returning,40-30,0.87969924812,133,5,1,0.0282082056233
1996,0-1,2-2,Serving,40-0,0.268965517241,145,3,3,0.0368241925516
1997,1-0,2-2,Returning,0-40,0.731034482759,145,3,-3,0.0368241925516
1998,0-1,2-2,Serving,40-15,0.228155339806,206,4,2,0.0292379325969
1999,1-0,2-2,Returning,15-40,0.771844660194,206,4,-2,0.0292379325969
2000,0-1,2-2,Serving,40-30,0.219387755102,196,5,1,0.0295594150902
2001,1-0,2-2,Returning,30-40,0.780612244898,196,5,-1,0.0295594150902
2002,0-1,2-2,Serving,40-40,0.23275862069,232,6,0,0.0277443723079
2003,1-0,2-2,Returning,40-40,0.76724137931,232,6,0,0.0277443723079
2004,0-1,2-2,Serving,40-AD,0.182926829268,82,7,-1,0.0426935484362
2005,1-0,2-2,Returning,AD-40,0.817073170732,82,7,1,0.0426935484362
2006,0-1,2-2,Serving,AD-40,0.26,150,7,1,0.0358143360495
2007,1-0,2-2,Returning,40-AD,0.74,150,7,-1,0.0358143360495
2008,0-1,2-2,Serving,Start of Game,0.207296849088,603,0,0,0.0165079439868
2009,1-0,2-2,Returning,Start of Game,0.792703150912,603,0,0,0.0165079439868
2010,0-1,2-3,Serving,0-15,0.155963302752,109,1,-1,0.0347519058875
2011,1-0,3-2,Returning,15-0,0.844036697248,109,1,1,0.0347519058875
2012,0-1,2-3,Serving,0-30,0.162790697674,43,2,-2,0.0562985989386
2013,1-0,3-2,Returning,30-0,0.837209302326,43,2,2,0.0562985989386
2014,0-1,2-3,Serving,0-40,0.0,6,3,-3,0.0
2015,1-0,3-2,Returning,40-0,1.0,6,3,3,0.0
2016,0-1,2-3,Serving,15-0,0.253521126761,142,1,1,0.036506623463
2017,1-0,3-2,Returning,0-15,0.746478873239,142,1,-1,0.036506623463
2018,0-1,2-3,Serving,15-15,0.188524590164,122,2,0,0.0354112917375
2019,1-0,3-2,Returning,15-15,0.811475409836,122,2,0,0.0354112917375
2020,0-1,2-3,Serving,15-30,0.181818181818,88,3,-1,0.0411151833515
2021,1-0,3-2,Returning,30-15,0.818181818182,88,3,1,0.0411151833515
2022,0-1,2-3,Serving,15-40,0.186046511628,43,4,-2,0.0593439339074
2023,1-0,3-2,Returning,40-15,0.813953488372,43,4,2,0.0593439339074
2024,0-1,2-3,Serving,30-0,0.267441860465,86,2,2,0.0477294594486
2025,1-0,3-2,Returning,0-30,0.732558139535,86,2,-2,0.0477294594486
2026,0-1,2-3,Serving,30-15,0.2,100,3,1,0.04
2027,1-0,3-2,Returning,15-30,0.8,100,3,-1,0.04
2028,0-1,2-3,Serving,30-30,0.166666666667,90,4,0,0.0392837100659
2029,1-0,3-2,Returning,30-30,0.833333333333,90,4,0,0.0392837100659
2030,0-1,2-3,Serving,30-40,0.19298245614,57,5,-1,0.0522712607231
2031,1-0,3-2,Returning,40-30,0.80701754386,57,5,1,0.0522712607231
2032,0-1,2-3,Serving,40-0,0.298245614035,57,3,3,0.0605957510733
2033,1-0,3-2,Returning,0-40,0.701754385965,57,3,-3,0.0605957510733
2034,0-1,2-3,Serving,40-15,0.246575342466,73,4,2,0.050446763334
2035,1-0,3-2,Returning,15-40,0.753424657534,73,4,-2,0.050446763334
2036,0-1,2-3,Serving,40-30,0.21686746988,83,5,1,0.045235124745
2037,1-0,3-2,Returning,30-40,0.78313253012,83,5,-1,0.045235124745
2038,0-1,2-3,Serving,40-40,0.19801980198,101,6,0,0.039652944905
2039,1-0,3-2,Returning,40-40,0.80198019802,101,6,0,0.039652944905
2040,0-1,2-3,Serving,40-AD,0.142857142857,28,7,-1,0.0661300071266
2041,1-0,3-2,Returning,AD-40,0.857142857143,28,7,1,0.0661300071266
2042,0-1,2-3,Serving,AD-40,0.219178082192,73,7,1,0.0484187004627
2043,1-0,3-2,Returning,40-AD,0.780821917808,73,7,-1,0.0484187004627
2044,0-1,2-3,Serving,Start of Game,0.211155378486,251,0,0,0.0257608356981
2045,1-0,3-2,Returning,Start of Game,0.788844621514,251,0,0,0.0257608356981
2046,0-1,2-4,Serving,0-15,0.0680272108844,147,1,-1,0.02076750298
2047,1-0,4-2,Returning,15-0,0.931972789116,147,1,1,0.02076750298
2048,0-1,2-4,Serving,0-30,0.044776119403,67,2,-2,0.0252661116128
2049,1-0,4-2,Returning,30-0,0.955223880597,67,2,2,0.0252661116128
2050,0-1,2-4,Serving,0-40,0.0357142857143,28,3,-3,0.0350707323594
2051,1-0,4-2,Returning,40-0,0.964285714286,28,3,3,0.0350707323594
2052,0-1,2-4,Serving,15-0,0.0807174887892,223,1,1,0.0182413043099
2053,1-0,4-2,Returning,0-15,0.919282511211,223,1,-1,0.0182413043099
2054,0-1,2-4,Serving,15-15,0.0650887573964,169,2,0,0.018975569946
2055,1-0,4-2,Returning,15-15,0.934911242604,169,2,0,0.018975569946
2056,0-1,2-4,Serving,15-30,0.0695652173913,115,3,-1,0.0237241205308
2057,1-0,4-2,Returning,30-15,0.930434782609,115,3,1,0.0237241205308
2058,0-1,2-4,Serving,15-40,0.0147058823529,68,4,-2,0.0145973503726
2059,1-0,4-2,Returning,40-15,0.985294117647,68,4,2,0.0145973503726
2060,0-1,2-4,Serving,30-0,0.10447761194,134,2,2,0.0264239320155
2061,1-0,4-2,Returning,0-30,0.89552238806,134,2,-2,0.0264239320155
2062,0-1,2-4,Serving,30-15,0.0555555555556,144,3,1,0.0190884519705
2063,1-0,4-2,Returning,15-30,0.944444444444,144,3,-1,0.0190884519705
2064,0-1,2-4,Serving,30-30,0.0866141732283,127,4,0,0.0249585732709
2065,1-0,4-2,Returning,30-30,0.913385826772,127,4,0,0.0249585732709
2066,0-1,2-4,Serving,30-40,0.0444444444444,90,5,-1,0.0217227826646
2067,1-0,4-2,Returning,40-30,0.955555555556,90,5,1,0.0217227826646
2068,0-1,2-4,Serving,40-0,0.132530120482,83,3,3,0.0372173504762
2069,1-0,4-2,Returning,0-40,0.867469879518,83,3,-3,0.0372173504762
2070,0-1,2-4,Serving,40-15,0.0673076923077,104,4,2,0.0245688527925
2071,1-0,4-2,Returning,15-40,0.932692307692,104,4,-2,0.0245688527925
2072,0-1,2-4,Serving,40-30,0.114754098361,122,5,1,0.0288560013462
2073,1-0,4-2,Returning,30-40,0.885245901639,122,5,-1,0.0288560013462
2074,0-1,2-4,Serving,40-40,0.05,180,6,0,0.0162446572413
2075,1-0,4-2,Returning,40-40,0.95,180,6,0,0.0162446572413
2076,0-1,2-4,Serving,40-AD,0.0,64,7,-1,0.0
2077,1-0,4-2,Returning,AD-40,1.0,64,7,1,0.0
2078,0-1,2-4,Serving,AD-40,0.0775862068966,116,7,1,0.0248385454409
2079,1-0,4-2,Returning,40-AD,0.922413793103,116,7,-1,0.0248385454409
2080,0-1,2-4,Serving,Start of Game,0.0756756756757,370,0,0,0.0137495815943
2081,1-0,4-2,Returning,Start of Game,0.924324324324,370,0,0,0.0137495815943
2082,0-1,2-5,Serving,0-15,0.0405405405405,74,1,-1,0.0229267355773
2083,1-0,5-2,Returning,15-0,0.959459459459,74,1,1,0.0229267355773
2084,0-1,2-5,Serving,0-30,0.0588235294118,34,2,-2,0.0403526082688
2085,1-0,5-2,Returning,30-0,0.941176470588,34,2,2,0.0403526082688
2086,0-1,2-5,Serving,0-40,0.0952380952381,21,3,-3,0.064056448489
2087,1-0,5-2,Returning,40-0,0.904761904762,21,3,3,0.064056448489
2088,0-1,2-5,Serving,15-0,0.0617283950617,81,1,1,0.026740176529
2089,1-0,5-2,Returning,0-15,0.938271604938,81,1,-1,0.026740176529
2090,0-1,2-5,Serving,15-15,0.0253164556962,79,2,0,0.0176733843969
2091,1-0,5-2,Returning,15-15,0.974683544304,79,2,0,0.0176733843969
2092,0-1,2-5,Serving,15-30,0.0,50,3,-1,0.0
2093,1-0,5-2,Returning,30-15,1.0,50,3,1,0.0
2094,0-1,2-5,Serving,15-40,0.0285714285714,35,4,-2,0.028160307446
2095,1-0,5-2,Returning,40-15,0.971428571429,35,4,2,0.028160307446
2096,0-1,2-5,Serving,30-0,0.0952380952381,42,2,2,0.0452947491053
